time,u,v,r,p,x,y,psi,phi,δ,nps,x_bow,y_bow,x_stern,y_stern
60.60100166944908,0.48210051472254367,-0.1398148250087797,0.11055953214092709,2.0056597049696486e-05,7.632245893157418,2.309091370388548,7.341495025208274,-0.07014554726976198,0.6108652381980153,13.2,8.381739615883477,3.6412217730121927,6.88275217043136,0.9769609677649032
60.85141903171953,0.48209368492242693,-0.13981353786813497,0.11055861239012887,1.4799128842464704e-05,7.72072677016158,2.398369594393983,7.369180941566893,-0.07014073358160475,0.6108652381980153,13.2,8.43305672458655,3.750737253734046,7.00839681573661,1.0460019350539203
61.101836393989984,0.48208707831236564,-0.13981229718696236,0.11055772680126098,7.837658587691243e-06,7.80670127396725,2.4900616014327692,7.396866634617533,-0.07013740372766764,0.6108652381980153,13.2,8.481321793240939,3.8616298297666343,7.13208075469356,1.1184933730989042
61.35225375626043,0.4820806823403019,-0.13981111930086257,0.1105568999441313,7.038669439433171e-07,7.890103620440014,2.584097066776408,7.424552108131668,-0.07013619171488145,0.6108652381980153,13.2,8.526497947675912,3.973814487787589,7.253709293204116,1.1943796457652267
61.602671118530886,0.48207448709239015,-0.13981001449363692,0.11055614816173658,-4.957701797793727e-06,7.97087002601997,2.68040390542535,7.452237372302237,-0.07013716696875395,0.6108652381980153,13.2,8.56855069989063,4.087205263855713,7.373189352149311,1.2736025469949868
61.85308848080133,0.4820684866858973,-0.13980898704031355,0.11055548075819054,-6.023390599964621e-06,8.048938734920899,2.778908288199302,7.47992245568515,-0.07013910209824145,0.6108652381980153,13.2,8.607447935303599,4.201715275491633,7.490429534538199,1.3561013009069716
62.10350584307179,0.48206268133782915,-0.1398080163151578,0.11055487015094136,-2.706595735767648e-06,8.12425003147985,2.8795346931119554,7.507607380492081,-0.07014050490600322,0.6108652381980153,13.2,8.643159936596751,4.317256766522379,7.6053401263629485,1.4418126197015313
62.353923205342234,0.4820570712799518,-0.13980707280273752,0.11055427368699158,1.345283805276891e-06,8.196746294350037,2.9822059784549615,7.535292146883583,-0.07014099500476655,0.6108652381980153,13.2,8.675659438425741,4.433741183137068,7.717833150274332,1.5306707737728555
62.60434056761269,0.482051650897503,-0.13980616243919475,0.11055370294211463,9.402921990105091e-06,8.266372073638118,3.086843417958975,7.562976782638968,-0.0701393940057642,0.6108652381980153,13.2,8.704921610195925,4.551079243905374,7.827822537080313,1.6226075920125758
62.854757929883135,0.48204641741612914,-0.1398052715056332,0.11055313881521851,2.017544168586586e-05,8.333074134872945,3.193366846367727,7.590661293629619,-0.07013535166455027,0.6108652381980153,13.2,8.73092414801672,4.66918106809128,7.935224121729169,1.717552624644174
63.10517529215359,0.4820413710955168,-0.1398043652516616,0.1105525293883862,2.7500999187441253e-05,8.396801459712297,3.30169466265777,7.618345662382816,-0.0701293987194271,0.6108652381980153,13.2,8.753647255278498,4.787956190177986,8.039955664146095,1.8154331351375543
63.355592654424036,0.48203651239168205,-0.13980340164396532,0.11055181058890146,2.2570919715808627e-05,8.45750525958142,3.411743839340611,7.646029854840024,-0.07012288582809172,0.6108652381980153,13.2,8.773073623420803,4.907313582864374,8.141936895742038,1.916174095816848
63.60601001669449,0.48203181622655683,-0.13980245364419383,0.11055108951924154,1.3240406240685055e-05,8.51513911547698,3.5234300322708423,7.673713876315874,-0.07011769506922694,0.6108652381980153,13.2,8.789188463972515,5.027161791790862,8.241089766981446,2.0196982727508233
63.85642737896494,0.4820272666460058,-0.13980155041147907,0.11055040728819393,1.7099064932212663e-07,8.569658929013064,3.636667634005664,7.701397709483535,-0.07011595965215582,0.6108652381980153,13.2,8.801979527260276,5.147408971770027,8.337338330765853,2.125926296241301
64.10684474123539,0.48202285281478363,-0.13980071187712392,0.11054979355436928,-1.4550800544237035e-05,8.621023019402184,3.7513698908634834,7.729081357942875,-0.07011827865584065,0.6108652381980153,13.2,8.811437109643142,5.267963021613358,8.430608929161226,2.234776760113608
64.35726210350585,0.48201856418217165,-0.1397999732506931,0.11054930354189771,-2.32332842113728e-05,8.66919215009708,3.867448923032417,7.7567648601630275,-0.07012349175613834,0.6108652381980153,13.2,8.817554033735808,5.388731605995439,8.520830266458352,2.3461662400693957
64.6076794657763,0.482014396129962,-0.13979935567513083,0.1105489736016059,-1.7709909324807194e-05,8.714129521079938,3.9848157530889923,7.784448271702921,-0.07012901677429327,0.6108652381980153,13.2,8.820325642616845,5.509622178105138,8.60793339954303,2.4600093280728466
64.85809682804674,0.48201036723068486,-0.13979876973313585,0.11054867394394029,-7.4638024767744936e-06,8.755800762242657,4.1033804554686695,7.812131595698843,-0.07013263835456704,0.6108652381980153,13.2,8.819749874912038,5.630542123724129,8.691851649573277,2.57621878721321
65.1085141903172,0.48200648032650023,-0.13979819909022675,0.11054838391608654,9.037278587841186e-06,8.79417403066149,4.223052165624282,7.839814863972792,-0.07013224872612574,0.6108652381980153,13.2,8.815827214302606,5.751398785222796,8.772520847020372,2.6947055460257685
65.35893155258765,0.48200273867600596,-0.13979761257961215,0.11054805841173238,2.8211448307898323e-05,8.829219997002275,4.343739226382091,7.867498077187399,-0.07012726360818404,0.6108652381980153,13.2,8.808560742619195,5.872099604437063,8.849879251385355,2.8153788483271196
65.6093489148581,0.4819991487750853,-0.13979694959865033,0.11054760577226738,3.881856285113823e-05,8.860911841486068,4.465349202673371,7.89518119608066,-0.07011878512752444,0.6108652381980153,13.2,8.797956124547802,5.992552145214011,8.923867558424334,2.9381462601327315
65.85976627712854,0.4819957070333917,-0.13979618177694253,0.11054697994126035,3.137020957303926e-05,8.88922529151896,4.587788911625901,7.922864166802008,-0.07010963435468177,0.6108652381980153,13.2,8.78402158132107,6.112664129261953,8.99442900171685,3.0629136939898483
66.110183639399,0.4819923788948329,-0.13979541815540555,0.11054633901452686,1.597233492585167e-05,8.914138719997817,4.710964537212963,7.950546979791133,-0.0701034438393672,0.6108652381980153,13.2,8.766767873896,6.232343544468957,9.061509566099634,3.189585529956968
66.36060100166945,0.48198914840854956,-0.1397946960325964,0.110545736189786,-5.35654877708395e-06,8.935633089473782,4.834781706769007,7.978229620959831,-0.07010226658179096,0.6108652381980153,13.2,8.746208296758281,6.351498719894623,9.125057882189283,3.3180646936433913
66.6110183639399,0.4819860001664369,-0.13979406874703595,0.11054525175550906,-2.442882472916203e-05,8.953692016998586,4.959145581233238,8.005912115361285,-0.07010615519998208,0.6108652381980153,13.2,8.72235865178947,6.470038404745557,9.185025382207701,3.448252757720919
66.86143572621035,0.48198292306161916,-0.13979358906197142,0.1105449683660658,-2.9248497766918618e-05,8.968301770154593,5.08396087170365,8.033594521889025,-0.07011306045441472,0.6108652381980153,13.2,8.695237228784803,6.587871775396587,9.241366311524382,3.580049968010713
67.1118530884808,0.48197993479070184,-0.1397931892152462,0.11054479044693435,-2.3601972001184757e-05,8.979451220596648,5.209131952778453,8.061276872648488,-0.07011947110544638,0.6108652381980153,13.2,8.664864826746918,6.704908557357031,9.294037614446378,3.713355348199874
67.36227045075125,0.48197704098490735,-0.13979284566935266,0.11054468643783026,-7.0888668903551516e-06,8.987131892793323,5.3345629273962745,8.088959195368181,-0.07012327562858618,0.6108652381980153,13.2,8.631264744250023,6.82105908366028,9.342999041336624,3.8480667711322694
67.61268781302171,0.48197425263527266,-0.13979250513108538,0.11054457938583721,1.50037050290155e-05,8.991337946959757,5.460157734799961,8.11664149543232,-0.07012296206641709,0.6108652381980153,13.2,8.594462764657255,6.936234406139345,9.388213129262258,3.984081063460577
67.86310517529215,0.48197158891254543,-0.13979207149397446,0.11054432741426914,2.9715820884632485e-05,8.992066174315042,5.585820166205384,8.144323750577701,-0.07011760812873019,0.6108652381980153,13.2,8.554487133933602,7.050346312581357,9.429645214696482,4.121294019829411
68.1135225375626,0.48196903912365024,-0.13979155489333722,0.11054394188067414,3.3509797460295384e-05,8.989316031068022,5.711453949949555,8.172005922624004,-0.07011000098217691,0.6108652381980153,13.2,8.511368551833757,7.163307405741017,9.467263510302287,4.259600494158093
68.36393989983306,0.4819665903574133,-0.13979097897151804,0.11054345478627406,2.548072619361871e-05,8.983089648528722,5.836962830939822,8.199687983868566,-0.07010262563228642,0.6108652381980153,13.2,8.465140118813869,7.275031165431671,9.501039178243575,4.398894496447972
